"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","Input.userid","Input.key","Answer.comment","Answer.verification","Approve","Reject"
"1JVIPNCPTIY0WURXGZ482MB3T7EC1H","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","62","","120SVHKU0HLNSWYPWPUMMAPQ9N82SO","A99OHHH4MZZKO","Submitted","Tue Mar 02 10:06:38 GMT 2010","Tue Mar 02 10:40:06 GMT 2010","Tue Mar 09 10:40:06 GMT 2010","","","","2008","53541","69981","","69981"
"1JMSMONDIRRCTY47UB0Y88TWZ1NM5R","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","43","","1KMC2G1UMCMT4EQD16RCTK2JJDN7EC","A1KTJI6URSAQLA","Submitted","Tue Mar 02 10:55:52 GMT 2010","Tue Mar 02 10:57:58 GMT 2010","Tue Mar 09 10:57:58 GMT 2010","","","","126","36695","33670","","33670"
"1CO6RVDVYYC9275864X2SJQ24B79HW","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","23","","1CCYEZ965CECSX195PFAMQEQ0VSXRA","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:34:09 GMT 2010","Tue Mar 02 11:35:51 GMT 2010","Tue Mar 09 11:35:51 GMT 2010","","","","102","87873","97156","","97156"
"15F7HFVRFPY7LF9TZ34M75L8LDSC2Y","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","81","","1BTK2HSXNETI3HWL9QXU2FCD9GUHF0","A99OHHH4MZZKO","Submitted","Tue Mar 02 09:27:23 GMT 2010","Tue Mar 02 10:06:31 GMT 2010","Tue Mar 09 10:06:31 GMT 2010","","","","2348","78990","73861","","73861"
"1RVZX1QI8RNR6DHV68E9Z8P917DH0S","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","72","","18U4EGY8R2QOZS2S7V0VGZWDWXX1XH","A2JXLPT79J0POF","Submitted","Tue Mar 02 10:22:37 GMT 2010","Tue Mar 02 10:31:53 GMT 2010","Tue Mar 09 10:31:53 GMT 2010","","","","556","21895","18809","IT'S VERY HARD TO UNDERSTAND THE TAG.","18809"
"16R74GC4HXWIXILJTMW1VKCNU57O43","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","100","","1P64EQ1VTRBXSJDM9LN6MEZ6TP2CMU","A1KTJI6URSAQLA","Submitted","Tue Mar 02 09:25:05 GMT 2010","Tue Mar 02 09:28:18 GMT 2010","Tue Mar 09 09:28:18 GMT 2010","","","","193","79667","80735","","80735"
"195TLAL81WPF0MEG884XAFP7QA73PE","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","1","","15H97EU2661FX123STR56QKCS343NU","A1KTJI6URSAQLA","Submitted","Tue Mar 02 12:03:44 GMT 2010","Tue Mar 02 12:05:34 GMT 2010","Tue Mar 09 12:05:34 GMT 2010","","","","110","3958","10810","","10810"
"115QYCFQZPFV669G3DRKZIAQCNQ5U2","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","32","","12C9RTWJ44RRLSHNWBDOTQ5E11YW84","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:15:50 GMT 2010","Tue Mar 02 11:17:33 GMT 2010","Tue Mar 09 11:17:33 GMT 2010","","","","103","6423","63953","","63953"
"1GOKWEN0Q4Q9Y2GSCMFNSVRH4OM9IP","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:06 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:06 GMT 2010","37","","1OJSQ5UK7QY9P4YUHI1VPI62SVRD5A","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:05:54 GMT 2010","Tue Mar 02 11:08:09 GMT 2010","Tue Mar 09 11:08:09 GMT 2010","","","","135","1066","92979","","92979"
"1FJTH5WS7E700YFV8LJMAKFHV6T3Q5","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","32","","1V33LA3PZERGIU9WD0MEARPR7Y1NZ9","AND9W51FV95KY","Submitted","Tue Mar 02 11:10:38 GMT 2010","Tue Mar 02 11:10:52 GMT 2010","Tue Mar 09 11:10:52 GMT 2010","","","","14","68963","26011","","85164"
"1AG24OUOAG6933CK17090BZWGVQW07","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","43","","1V739FGAMSPTM3Y0K9AB3F1F44ZUGI","AND9W51FV95KY","Submitted","Tue Mar 02 10:58:53 GMT 2010","Tue Mar 02 11:00:22 GMT 2010","Tue Mar 09 11:00:22 GMT 2010","","","","89","5097","43236","","43236"
"1G2PFOSSWIQ5TD0YU40N4W6HH3B9J1","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","94","","1ZYAUMQKTLFZKCSGHM6K5COK7UCC54","A1KTJI6URSAQLA","Submitted","Tue Mar 02 09:47:08 GMT 2010","Tue Mar 02 09:49:43 GMT 2010","Tue Mar 09 09:49:43 GMT 2010","","","","155","97236","43757","","43757"
"1U425VWWPS8ODS9CSA54VW7TBAEJTB","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","47","","1HW6O0P63VZZXH2DRNHKHNR175Q6QN","AND9W51FV95KY","Submitted","Tue Mar 02 10:49:03 GMT 2010","Tue Mar 02 10:50:25 GMT 2010","Tue Mar 09 10:50:25 GMT 2010","","","","82","79511","13839","","13839"
"1P4Z9YXDMP5W6X5C33IRQFQ0RRSC39","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","94","","1OJILU5F6B1NXJCLU8HUBL5OG6A0JL","A1KTJI6URSAQLA","Submitted","Tue Mar 02 09:39:46 GMT 2010","Tue Mar 02 09:42:13 GMT 2010","Tue Mar 09 09:42:13 GMT 2010","","","","147","30255","67927","","67927"
"1TEA67RC4HL77NKI6JGTNNII02LQP4","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","97","","1E3LYRJWK9XK9VG7UZEE4SBAUG93X7","A1KTJI6URSAQLA","Submitted","Tue Mar 02 09:20:56 GMT 2010","Tue Mar 02 09:25:02 GMT 2010","Tue Mar 09 09:25:02 GMT 2010","","","","246","15915","95562","","95562"
"1CPWGU0QBQUVJLYG831PV4C9QUZ5VR","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","1","","1XNP33J20A37QGWBTC5O4FYQXDF63N","A1KTJI6URSAQLA","Submitted","Tue Mar 02 12:03:31 GMT 2010","Tue Mar 02 12:03:44 GMT 2010","Tue Mar 09 12:03:44 GMT 2010","","","","13","97114","85164","","85164"
"1TJPCGGYPWS0CZUVL08MFAPMRSV3R6","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","81","","10V9ZAZKAYXY0F98EFMRPGPWX73ZOV","A1KTJI6URSAQLA","Submitted","Tue Mar 02 10:00:07 GMT 2010","Tue Mar 02 10:03:11 GMT 2010","Tue Mar 09 10:03:11 GMT 2010","","","","184","4652","61421","","61421"
"192MTGM7C2D9ASX2XQ49EGI6LNWW1A","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","21","","154NHWJVBPLB7CWXOTVJC9KQ1I3535","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:31:32 GMT 2010","Tue Mar 02 11:34:09 GMT 2010","Tue Mar 09 11:34:09 GMT 2010","","","","157","50775","16756","","16756"
"1U78PTKYAIM04X6GCP0Z5B6UWSB9K0","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","29","","177B0R3ZK7STS90LXTT7R0IGKWHL0C","A99OHHH4MZZKO","Submitted","Tue Mar 02 10:40:26 GMT 2010","Tue Mar 02 11:19:05 GMT 2010","Tue Mar 09 11:19:05 GMT 2010","","","","2319","38341","13806","","13806"
"1PFMBDEHP493D5O1SFVE0STVUOLJU2","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","37","","1BTK2HSXNETI3HWL9QXU2FCD9HYFH4","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:03:03 GMT 2010","Tue Mar 02 11:05:49 GMT 2010","Tue Mar 09 11:05:49 GMT 2010","","","","166","31033","93905","","93905"
"1YJQ62J4OMH0T1PJ7RFB0CI1U12O58","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","77","","1Y91XOF660FYYWKU4FUH0WAVPT5913","A1KTJI6URSAQLA","Submitted","Tue Mar 02 10:15:03 GMT 2010","Tue Mar 02 10:17:51 GMT 2010","Tue Mar 09 10:17:51 GMT 2010","","","","168","8917","51919","","51919"
"1ZSA222WAZ3S7ZLX6WVINS8S5Y7QQV","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:07 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:07 GMT 2010","59","","1KL2DFB4ESE7A1VW2RKYRNCW3N4A6K","AND9W51FV95KY","Submitted","Tue Mar 02 10:36:28 GMT 2010","Tue Mar 02 10:38:26 GMT 2010","Tue Mar 09 10:38:26 GMT 2010","","","","118","48038","70234","","70234"
"10ZSTVZH15O3QKD1X55JWEVE8VUJVR","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","17","","1CJCJUUHF0NVO2VXG41QEJL5WFGY9U","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:38:41 GMT 2010","Tue Mar 02 11:40:28 GMT 2010","Tue Mar 09 11:40:28 GMT 2010","","","","107","88435","47386","","47386"
"1TFKN0MG7HSCDEU80P8R5KUIDUE3SU","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","8","","1TLUH8KGWYY1YL25RID1B9YSTR9MRG","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:50:15 GMT 2010","Tue Mar 02 11:51:49 GMT 2010","Tue Mar 09 11:51:49 GMT 2010","","","","94","30249","152","","152"
"1Q2SS9JBD7ZWC5PXCAPGSIW1QWDO6O","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","14","","1W33QDXDGGFM0Z16Q0MSYVRKL1YLWG","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:44:17 GMT 2010","Tue Mar 02 11:46:25 GMT 2010","Tue Mar 09 11:46:25 GMT 2010","","","","128","86482","44051","","44051"
"1ZQIULQCAEHBO3OYXPC0KBJ9LSG9L3","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","25","","1TLUH8KGWYY1YL25RID1B9YSTR8RMK","A14CXOYFE4MXBZ","Submitted","Tue Mar 02 11:20:00 GMT 2010","Tue Mar 02 11:28:33 GMT 2010","Tue Mar 09 11:28:33 GMT 2010","","","","513","65291","54542","","54542"
"1VMBL859Y9DGZDFYGU4NJZSBDTAW2R","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","76","","1TX1YHES44OQX3WPEFDOKXRDXFGHEJ","A2MUIS18WRH740","Submitted","Tue Mar 02 10:00:33 GMT 2010","Tue Mar 02 10:15:42 GMT 2010","Tue Mar 09 10:15:42 GMT 2010","","","","909","12480","9039","","9039"
"1PAV764YSH4DSE7NPPDHFPQ4FDS3TJ","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","24","","1YC5UP7JH3GILZUSKCJ1HSTMTRYC90","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:26:54 GMT 2010","Tue Mar 02 11:29:30 GMT 2010","Tue Mar 09 11:29:30 GMT 2010","","","","156","76440","9136","","9136"
"1QHJMTI1ADURD22D2RI9DD8J6ZJH1V","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","0","","1P5EYF02C5U8YAYLYD6LH6VNZBYW53","AA77TBNW4BQPC","Submitted","Tue Mar 02 11:44:29 GMT 2010","Tue Mar 02 12:15:22 GMT 2010","Tue Mar 09 12:15:22 GMT 2010","","","","1853","12297","59167","very difficult decisions","59167"
"1K5ABGZT2KOG59D6NFAFIGESF4WJW1","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","51","","1T85T8A1S173BKAMEEJH211JTYRKOV","A3TZHW0N38GZZY","Submitted","Tue Mar 02 10:27:32 GMT 2010","Tue Mar 02 10:50:04 GMT 2010","Tue Mar 09 10:50:04 GMT 2010","","","","1352","57533","13069","","13069"
"1B5U8VNK7C98C24LZUA30E7WVWYM67","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","57","","1REVH58QZ5ATRD2H5T0KVW61DZ486E","AND9W51FV95KY","Submitted","Tue Mar 02 10:38:27 GMT 2010","Tue Mar 02 10:40:00 GMT 2010","Tue Mar 09 10:40:00 GMT 2010","","","","93","51331","63902","","63902"
"1T101B8GN9SZGVL9SNZN96UXIGIEC2","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","100","","1GG33P1SEALG3BGTDLU8HRFLHHSS1V","A239IJKDLZJM7R","Submitted","Tue Mar 02 09:36:53 GMT 2010","Tue Mar 02 09:37:37 GMT 2010","Tue Mar 09 09:37:37 GMT 2010","","","","44","49768","94518","","94518"
"1EWRS0JKMWUHOTOG3HNA0KI65ROC4U","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","29","","1BG3WFLVGOYHZTXXK0GLXP75PXNEKP","A1KTJI6URSAQLA","Submitted","Tue Mar 02 11:17:33 GMT 2010","Tue Mar 02 11:19:59 GMT 2010","Tue Mar 09 11:19:59 GMT 2010","","","","146","85731","52559","","52559"
"1I0NMR4C69SVUL6JX1DFKOYYLX69M5","1JCENVJAZAXHIBT82LZYRWB7EPYT11","Tag documents","Given a document, choose one of its words to use as its tag, then assign the tag to a tag cluster.","easy, fast, documents, tags, clusters, words","$0.25","Tue Mar 02 09:19:08 GMT 2010","1","","3600","604800","Tue Mar 09 09:19:08 GMT 2010","46","","1TMNUI9DMWGSNGMMUZZJ8VE714S5LH","A1KTJI6URSAQLA","Submitted","Tue Mar 02 10:35:21 GMT 2010","Tue Mar 02 10:51:11 GMT 2010","Tue Mar 09 10:51:11 GMT 2010","","","","950","9580","70190","","70190"
